depth	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	259329734.0	3101223.0	338625.0	1279900.0	10884460.0	37050168.0	178089358.0	22198015.0	8975280.0	2859529.0	985464.0	440555.0	177506.0	35756.0	16997820.0	84341599.0	7610788.0	8435107.0	2609389.0	2193085.0	969858.0	4388432.0	2662775.0	16045895.0	1181420.0	18007.0	8.0	56185085.0	16487625.0	71040287.0	4442218.0	127360.0	4565339.0	1664498.0	3007.0	1667478.0	421784.0	35.0	421819.0	3855046.0	130578.0	3985010.0	958360.0	2446.0	960806.0	344831.0	29188.0	8.0	259422.0	2463.0	0.0	254820169.0	246385062.0	253995850.0	261237052.0	1193905.0	5835396.0	5834437.0	99337.0	256595561.0	7748.0	29794.0	1045800.0	501875.0	193468.0	3204012.0	307845.0	707102.0	50949.0	5.0	337922.0	443731.0	330597.0	255223147.0	256423718.0	7207810.0	6007239.0	40445083.0	10838144.0	221985874.0	251592813.0	249499749.0	160447.0	195528.0	57310.0	12768218.0	0.0	985.0	3.0	2543.0
11	250002744.0	3102860.0	295939.0	1211186.0	10494555.0	35466738.0	171765151.0	21721877.0	8767526.0	2761974.0	917559.0	379912.0	144017.0	26202.0	16227625.0	81340453.0	7145122.0	7803368.0	2364581.0	2010621.0	907023.0	3996043.0	2521143.0	14948490.0	1041764.0	14282.0	0.0	53904605.0	16020464.0	68357716.0	4228085.0	113927.0	4338335.0	1483084.0	2070.0	1485131.0	347537.0	36.0	347573.0	3583749.0	112695.0	3695884.0	853612.0	1667.0	855279.0	321819.0	24003.0	2.0	244449.0	1809.0	0.0	245960482.0	238157114.0	245302236.0	251994850.0	1110754.0	4943039.0	4942343.0	85731.0	248162565.0	7071.0	25354.0	997084.0	501937.0	170470.0	3026826.0	288013.0	650004.0	54047.0	0.0	316772.0	415204.0	305979.0	246438219.0	247594723.0	6667385.0	5510881.0	37785110.0	9720495.0	215320494.0	243385109.0	243159382.0	105588.0	141598.0	44635.0	9838496.0	0.0	774.0	18.0	2138.0
12	226983951.0	2924217.0	248169.0	1083210.0	9494293.0	31976412.0	156055752.0	20010988.0	8065111.0	2507419.0	796176.0	310212.0	109342.0	18249.0	14564180.0	73852416.0	6345521.0	6839043.0	2040325.0	1750011.0	793362.0	3457195.0	2255345.0	13184564.0	876365.0	10673.0	0.0	48720672.0	14664533.0	61963151.0	3802071.0	95494.0	3894554.0	1253428.0	1575.0	1254991.0	271625.0	34.0	271659.0	3151837.0	96174.0	3247606.0	721552.0	1377.0	722929.0	287463.0	18375.0	4.0	217324.0	1465.0	0.0	223562647.0	216723604.0	223069125.0	228944794.0	963374.0	4042469.0	4041807.0	73679.0	225865699.0	6349.0	21319.0	895645.0	470640.0	153037.0	2722585.0	260017.0	566359.0	53403.0	0.0	277186.0	388115.0	273079.0	224085912.0	225125875.0	5822256.0	4782293.0	33363804.0	8308487.0	196544364.0	221599681.0	222707379.0	66665.0	99719.0	32233.0	7131778.0	0.0	756.0	23.0	2346.0
13	194580970.0	2582227.0	197508.0	916162.0	8097047.0	27196771.0	133811992.0	17429012.0	7025561.0	2156007.0	656293.0	239068.0	79038.0	12398.0	12351333.0	63351205.0	5332686.0	5680764.0	1680635.0	1455440.0	643885.0	2842019.0	1900804.0	11013450.0	698596.0	7118.0	0.0	41571575.0	12705756.0	53056347.0	3231290.0	76808.0	3305848.0	1005194.0	972.0	1006166.0	200828.0	27.0	200855.0	2622482.0	78934.0	2701040.0	573985.0	889.0	574874.0	243103.0	13534.0	9.0	180850.0	1041.0	0.0	191830511.0	186149747.0	191482433.0	196384085.0	779112.0	3167443.0	3166970.0	65003.0	193995754.0	5058.0	15672.0	766694.0	416434.0	134076.0	2333065.0	224117.0	467013.0	52569.0	0.0	229535.0	346591.0	236993.0	192306704.0	193202860.0	4856493.0	3960337.0	27933533.0	6780445.0	169229664.0	190382752.0	192281263.0	40242.0	63948.0	22913.0	4839719.0	0.0	646.0	11.0	1973.0
14	158584771.0	2159725.0	153028.0	743343.0	6559285.0	21954051.0	109117265.0	14428176.0	5801890.0	1765753.0	509719.0	177767.0	55842.0	8409.0	9971292.0	51627231.0	4268944.0	4516172.0	1324516.0	1149295.0	501344.0	2229732.0	1541017.0	8785116.0	537114.0	5168.0	0.0	33727998.0	10459025.0	43185676.0	2609779.0	58543.0	2666604.0	771742.0	662.0	772403.0	143058.0	18.0	143076.0	2084001.0	59930.0	2143699.0	439797.0	570.0	440367.0	195362.0	10208.0	5.0	145580.0	890.0	0.0	156475552.0	151959380.0	156228324.0	160150324.0	594172.0	2401514.0	2401116.0	56592.0	158342982.0	4817.0	12568.0	619829.0	345935.0	121259.0	1922385.0	189804.0	372760.0	49620.0	0.0	186862.0	305589.0	205613.0	156867849.0	157602206.0	3876647.0	3142290.0	22324152.0	5319024.0	138420344.0	155425472.0	157616701.0	23792.0	36906.0	14318.0	3102350.0	0.0	455.0	64.0	1653.0
15	123614421.0	1732738.0	114940.0	579026.0	5063777.0	16953951.0	85061581.0	11429536.0	4606027.0	1390941.0	391141.0	128250.0	38342.0	5325.0	7710230.0	40285578.0	3276447.0	3444005.0	1000633.0	876688.0	369234.0	1675560.0	1197450.0	6720452.0	401772.0	3809.0	0.0	26148116.0	8245483.0	33618635.0	2016870.0	44666.0	2060075.0	574217.0	532.0	574746.0	99965.0	30.0	99995.0	1593845.0	45882.0	1639408.0	326906.0	510.0	327416.0	153513.0	7494.0	0.0	113090.0	599.0	8.0	122070712.0	118626707.0	121903154.0	124915792.0	431367.0	1770956.0	1770573.0	51566.0	123576203.0	3945.0	8799.0	475767.0	270136.0	110081.0	1522765.0	163112.0	285624.0	49846.0	0.0	146294.0	269463.0	171124.0	122380084.0	122949380.0	2967075.0	2397779.0	17114435.0	4014851.0	108232724.0	121332308.0	123460055.0	12630.0	21941.0	8932.0	1873185.0	0.0	258.0	0.0	1289.0
16	92976972.0	1346526.0	85819.0	431153.0	3783522.0	12630495.0	64001600.0	8725031.0	3507248.0	1064475.0	290808.0	90951.0	24908.0	3462.0	5773902.0	30321898.0	2440661.0	2541587.0	736558.0	650982.0	261643.0	1226257.0	892404.0	4982248.0	292943.0	2506.0	0.0	19579874.0	6256519.0	25249974.0	1508461.0	32101.0	1539569.0	415244.0	252.0	415492.0	67546.0	14.0	67560.0	1184252.0	34090.0	1218122.0	236882.0	244.0	237126.0	115776.0	4700.0	4.0	84055.0	467.0	5.0	91882837.0	89341250.0	91781911.0	94024439.0	299059.0	1282828.0	1282564.0	49497.0	93040670.0	3651.0	5785.0	360029.0	195551.0	95326.0	1180782.0	139012.0	217016.0	51863.0	0.0	111236.0	235217.0	142614.0	92103920.0	92535978.0	2219578.0	1787520.0	12732258.0	2962130.0	81591240.0	91361368.0	93231411.0	6486.0	12928.0	5216.0	1084760.0	0.0	134.0	0.0	841.0
17	68043703.0	1012703.0	62028.0	315547.0	2773302.0	9193057.0	46790674.0	6465061.0	2601004.0	791998.0	213465.0	64015.0	15870.0	2333.0	4237623.0	22265732.0	1766084.0	1830686.0	529793.0	472147.0	180816.0	875415.0	647930.0	3596770.0	204580.0	1709.0	0.0	14291836.0	4626070.0	18488813.0	1098813.0	23075.0	1121151.0	290307.0	219.0	290526.0	45400.0	9.0	45409.0	853033.0	23747.0	876638.0	168258.0	123.0	168381.0	83842.0	3743.0	0.0	61583.0	301.0	7.0	67290322.0	65459636.0	67225720.0	68857673.0	198733.0	924883.0	924672.0	46855.0	68131523.0	2700.0	4381.0	262123.0	136929.0	83545.0	899425.0	117388.0	160527.0	51011.0	0.0	82539.0	204515.0	117773.0	67441459.0	67756611.0	1614947.0	1299795.0	9261241.0	2141216.0	59795165.0	66915190.0	68463865.0	3702.0	6566.0	2973.0	587912.0	0.0	48.0	0.0	927.0
18	48841858.0	738316.0	42858.0	227102.0	1986498.0	6558633.0	33575849.0	4691074.0	1887898.0	573175.0	150181.0	42880.0	10601.0	1470.0	3034186.0	16004325.0	1261244.0	1305572.0	380042.0	334519.0	126868.0	625912.0	464143.0	2566816.0	140715.0	968.0	0.0	10236775.0	3341721.0	13267968.0	785156.0	16089.0	800826.0	203656.0	159.0	203815.0	30125.0	4.0	30129.0	607475.0	16629.0	624007.0	118477.0	72.0	118549.0	60175.0	2696.0	0.0	43639.0	148.0	8.0	48318930.0	47013358.0	48274602.0	49447138.0	133036.0	662573.0	662393.0	44788.0	48917601.0	2050.0	2708.0	188681.0	89903.0	71135.0	685531.0	100293.0	120330.0	50774.0	0.0	63284.0	179333.0	99725.0	48414552.0	48640998.0	1165622.0	939176.0	6619807.0	1532129.0	42960367.0	48048045.0	49269282.0	1774.0	3562.0	1510.0	308382.0	0.0	18.0	0.0	736.0
19	34679016.0	531031.0	29306.0	157987.0	1408612.0	4613540.0	23868698.0	3351244.0	1345059.0	412794.0	105009.0	28798.0	6789.0	905.0	2149639.0	11341349.0	887205.0	919352.0	266708.0	237880.0	87723.0	437736.0	327041.0	1806557.0	98477.0	663.0	0.0	7247618.0	2385544.0	9411970.0	554719.0	11304.0	565792.0	139441.0	99.0	139540.0	20084.0	6.0	20090.0	425808.0	12656.0	438390.0	82876.0	92.0	82968.0	42529.0	1544.0	0.0	30443.0	97.0	3.0	34322842.0	33403490.0	34290695.0	35121511.0	88536.0	474732.0	474638.0	43847.0	34735315.0	1562.0	1863.0	132415.0	55346.0	58169.0	526598.0	89961.0	90222.0	50892.0	0.0	49362.0	157472.0	84650.0	34370814.0	34533949.0	839233.0	676098.0	4678112.0	1088915.0	30531935.0	34121132.0	35054896.0	834.0	2100.0	715.0	153444.0	0.0	44.0	0.0	873.0
20	24552267.0	380169.0	19736.0	112541.0	989732.0	3261344.0	16897777.0	2385483.0	955065.0	297321.0	74889.0	18708.0	4694.0	674.0	1517840.0	8034659.0	621684.0	648964.0	188613.0	166324.0	64265.0	311438.0	229762.0	1270648.0	68515.0	403.0	0.0	5122927.0	1699681.0	6665639.0	390325.0	8226.0	398312.0	96071.0	62.0	96133.0	13100.0	5.0	13105.0	298622.0	8534.0	307128.0	57105.0	79.0	57184.0	30297.0	1014.0	0.0	21238.0	29.0	0.0	24310752.0	23661788.0	24283472.0	24871966.0	60470.0	349520.0	349471.0	43042.0	24582916.0	1158.0	1231.0	94255.0	33219.0	50747.0	417193.0	78872.0	70775.0	50438.0	0.0	38997.0	141428.0	74510.0	24322388.0	24438447.0	610048.0	493989.0	3308669.0	782858.0	21623767.0	24149578.0	24858866.0	426.0	855.0	252.0	72196.0	0.0	46.0	0.0	948.0
21	17324351.0	273796.0	14363.0	78546.0	696253.0	2289209.0	11922418.0	1689589.0	686265.0	212307.0	52671.0	12660.0	2798.0	366.0	1069608.0	5675729.0	433585.0	456168.0	133785.0	114046.0	46734.0	220548.0	161603.0	889753.0	46986.0	226.0	0.0	3606501.0	1201514.0	4698432.0	273277.0	5829.0	278971.0	65934.0	39.0	65973.0	8141.0	3.0	8144.0	206608.0	5742.0	212333.0	38887.0	51.0	38938.0	21664.0	848.0	0.0	14785.0	58.0	0.0	17164562.0	16708394.0	17141979.0	17556414.0	41733.0	258630.0	258535.0	40556.0	17339517.0	1024.0	806.0	66708.0	18473.0	41294.0	331376.0	70447.0	53176.0	47531.0	0.0	31510.0	122833.0	64105.0	17157445.0	17239085.0	440702.0	359062.0	2331733.0	560850.0	15266414.0	17037297.0	17563672.0	221.0	491.0	135.0	33435.0	0.0	24.0	0.0	819.0
22	12215517.0	195312.0	9810.0	54651.0	492550.0	1597888.0	8412138.0	1199731.0	485527.0	152868.0	36940.0	8524.0	1773.0	278.0	757229.0	3998691.0	305183.0	327475.0	95812.0	81048.0	37008.0	160862.0	113607.0	632658.0	32349.0	194.0	0.0	2537003.0	853886.0	3313125.0	190957.0	3909.0	194761.0	45771.0	32.0	45803.0	5341.0	3.0	5344.0	146441.0	4129.0	150550.0	27332.0	30.0	27362.0	15639.0	531.0	0.0	10560.0	39.0	0.0	12105646.0	11778171.0	12083354.0	12378982.0	31847.0	192313.0	192212.0	36824.0	12218516.0	710.0	638.0	47255.0	9500.0	34749.0	273349.0	64372.0	42653.0	43573.0	0.0	26779.0	110998.0	57496.0	12081571.0	12140200.0	329258.0	270629.0	1662339.0	410589.0	10748490.0	12000240.0	12394830.0	208.0	140.0	71.0	15062.0	0.0	0.0	0.0	729.0
