depth	notinrefseq_cds	refseq_cds	gc15_slop50	gc15to20_slop50	gc20to25_slop50	gc25to30_slop50	gc30to55_slop50	gc55to60_slop50	gc60to65_slop50	gc65to70_slop50	gc70to75_slop50	gc75to80_slop50	gc80to85_slop50	gc85_slop50	gclt25orgt65_slop50	gclt30orgt55_slop50	AllHomopolymers_ge7bp_imperfectge11bp_slop5	AllTandemRepeats	AllTandemRepeats_201to10000bp_slop5	AllTandemRepeats_51to200bp_slop5	AllTandemRepeats_ge10001bp_slop5	AllTandemRepeats_ge101bp_slop5	AllTandemRepeats_le50bp_slop5	AllTandemRepeatsandHomopolymers_slop5	SimpleRepeat_diTR_10to49_slop5	SimpleRepeat_diTR_50to149_slop5	SimpleRepeat_diTR_ge150_slop5	SimpleRepeat_homopolymer_4to6_AT_slop5	SimpleRepeat_homopolymer_4to6_GC_slop5	SimpleRepeat_homopolymer_4to6_slop5	SimpleRepeat_homopolymer_7to11_AT_slop5	SimpleRepeat_homopolymer_7to11_GC_slop5	SimpleRepeat_homopolymer_7to11_slop5	SimpleRepeat_homopolymer_ge12_AT_slop5	SimpleRepeat_homopolymer_ge12_GC_slop5	SimpleRepeat_homopolymer_ge12_slop5	SimpleRepeat_homopolymer_ge21_AT_slop5	SimpleRepeat_homopolymer_ge21_GC_slop5	SimpleRepeat_homopolymer_ge21_slop5	SimpleRepeat_imperfecthomopolge11_AT_slop5	SimpleRepeat_imperfecthomopolge11_GC_slop5	SimpleRepeat_imperfecthomopolge11_slop5	SimpleRepeat_imperfecthomopolge21_AT_slop5	SimpleRepeat_imperfecthomopolge21_GC_slop5	SimpleRepeat_imperfecthomopolge21_slop5	SimpleRepeat_quadTR_19to49_slop5	SimpleRepeat_quadTR_50to149_slop5	SimpleRepeat_quadTR_ge150_slop5	SimpleRepeat_triTR_14to49_slop5	SimpleRepeat_triTR_50to149_slop5	SimpleRepeat_triTR_ge150_slop5	notinAllHomopolymers_ge7bp_imperfectge11bp_slop5	notinAllTandemRepeatsandHomopolymers_slop5	notinallTandemRepeats	notinsatellites_slop5	satellites_slop5	lowmappabilityall	nonunique_l100_m2_e1	nonunique_l250_m0_e0	notinlowmappabilityall	KIR	L1H_gt500	LD_discordant_haplotypes_slop5bp	MHC	VDJ	allOtherDifficultregions	collapsed_duplication_FP_regions	contigs_lt500kb	false_duplications_correct_copy	false_duplications_incorrect_copy	gaps_slop15kb	gnomAD_InbreedingCoeff_slop1bp_merge1000bp	population_CNV_FP_regions	notinsegdups	notinsegdups_gt10kb	segdups	segdups_gt10kb	alldifficultregions	alllowmapandsegdupregions	notinalldifficultregions	notinalllowmapandsegdupregions	AllAutosomes	chrX_PAR	chrX_XTR	chrX_ampliconic	chrX_nonPAR	chrY_PAR	chrY_XTR	chrY_ampliconic	chrY_nonPAR
10	285621607.0	3259149.0	353591.0	1467907.0	12637842.0	42151890.0	196676503.0	23132699.0	9032649.0	2698580.0	966388.0	466974.0	207296.0	47831.0	18841479.0	92204253.0	8274914.0	8859000	2631061.0	2411022.0	875364.0	4382894	2941553.0	17133914	1317488.0	22204.0	26.0	62704500.0	17721567.0	78627885.0	4888685.0	135035.0	5019036.0	1764581.0	3590.0	1768131.0	468627.0	77.0	468704.0	4128609.0	133104.0	4260795.0	1029917.0	2248.0	1032165.0	368283.0	29621.0	15.0	280915.0	2377.0	8.0	280605842	271746842.0	280021756.0	287791584.0	1089172.0	6105588.0	6104810.0	106014.0	282775168.0	14717.0	32457.0	1201534.0	496845.0	238338.0	3304046.0	285922.0	651480.0	55626.0	0.0	321467.0	438171.0	323922.0	281540958.0	282784078.0	7339798.0	6096678.0	43450117.0	11246323.0	245430639.0	277634433.0	285708479.0	92787.0	25359.0	14917.0	3077857.0	0.0	0.0	122.0	1633.0
11	275140960.0	3320093.0	309615.0	1365848.0	11861315.0	39859816.0	188921053.0	23427208.0	9219679.0	2785164.0	971555.0	453593.0	196540.0	42990.0	17982373.0	89540000.0	7944427.0	8436129	2547852.0	2240693.0	829430.0	4177251	2818154.0	16380556	1209519.0	18153.0	7.0	59790695.0	17267468.0	75346674.0	4693436.0	122968.0	4812199.0	1688650.0	2437.0	1691060.0	434397.0	45.0	434442.0	3997877.0	114618.0	4111857.0	987849.0	1567.0	989416.0	352409.0	23536.0	15.0	269363.0	1750.0	0.0	270516626	262080497.0	270024924.0	277428251.0	1032802.0	5270700.0	5270145.0	95330.0	273190353.0	13973.0	27940.0	1139904.0	506361.0	234806.0	3156410.0	266107.0	590534.0	62213.0	0.0	303866.0	418914.0	300250.0	271644197.0	272851058.0	6816856.0	5609995.0	41068752.0	10191247.0	237392301.0	268269806.0	276902709.0	49427.0	11459.0	7554.0	1507572.0	0.0	0.0	141.0	1345.0
12	246987620.0	3143542.0	251826.0	1181937.0	10350484.0	34976761.0	169039375.0	22129512.0	8805963.0	2722463.0	924818.0	417087.0	174554.0	36830.0	16056463.0	81091787.0	7128172.0	7519712	2338191.0	1949359.0	725746.0	3751012	2506416.0	14647884	1028263.0	13988.0	1.0	53107821.0	15757704.0	67333872.0	4198747.0	105873.0	4301006.0	1514562.0	1779.0	1516321.0	374102.0	13.0	374115.0	3622009.0	96681.0	3718204.0	891611.0	1212.0	892823.0	315780.0	17714.0	12.0	242894.0	1486.0	0.0	243002990	235483278.0	242611450.0	249227497.0	903665.0	4346522.0	4345842.0	86993.0	245784640.0	12835.0	21806.0	1010414.0	480096.0	222588.0	2848560.0	241600.0	508336.0	65830.0	0.0	270438.0	384552.0	274043.0	244109547.0	245211940.0	6021615.0	4919222.0	36432791.0	8785022.0	213698371.0	241346140.0	249417645.0	25325.0	4182.0	3191.0	686686.0	0.0	0.0	106.0	1506.0
13	207867840.0	2795712.0	195538.0	946189.0	8427573.0	28701760.0	141681054.0	19659203.0	7915319.0	2523522.0	835876.0	361847.0	147569.0	29128.0	13464382.0	68982498.0	5998219.0	6341033	2035166.0	1594109.0	607453.0	3201203	2104305.0	12339252	829503.0	10306.0	0.0	44141301.0	13503617.0	56363083.0	3522844.0	83771.0	3603900.0	1275570.0	1293.0	1276862.0	305616.0	6.0	305622.0	3081060.0	78162.0	3158921.0	756538.0	777.0	757315.0	269198.0	13292.0	1.0	206145.0	1102.0	0.0	204665333	198324300.0	204322519.0	209910826.0	752726.0	3413304.0	3412638.0	79955.0	207250248.0	11008.0	15637.0	832477.0	423707.0	194186.0	2419265.0	206255.0	418478.0	68964.0	5.0	224642.0	335908.0	234689.0	205638147.0	206573747.0	5025405.0	4089805.0	30462095.0	7172840.0	180201457.0	203490712.0	210361701.0	11986.0	1430.0	1091.0	288750.0	0.0	0.0	0.0	1115.0
14	164910547.0	2357439.0	142393.0	719544.0	6424059.0	22096845.0	111854528.0	16487496.0	6783206.0	2229000.0	720021.0	297316.0	119569.0	22351.0	10672002.0	55413458.0	4765676.0	5056692	1687014.0	1231482.0	484182.0	2602626	1654014.0	9822368	629717.0	7803.0	0.0	34492282.0	10953684.0	44432277.0	2785742.0	65952.0	2849823.0	1015853.0	963.0	1016815.0	237000.0	13.0	237013.0	2471820.0	60268.0	2531768.0	609097.0	726.0	609823.0	214278.0	9071.0	0.0	165147.0	754.0	0.0	162502310	157445618.0	162211294.0	166672965.0	595021.0	2593985.0	2593440.0	72735.0	164674001.0	9331.0	11266.0	645530.0	353198.0	161479.0	1983846.0	178922.0	339275.0	68669.0	0.0	186202.0	297196.0	203532.0	163236546.0	164000457.0	4031440.0	3267529.0	24146300.0	5632421.0	143121686.0	161635565.0	167144186.0	5314.0	603.0	390.0	117484.0	0.0	0.0	0.0	1002.0
15	124148985.0	1869441.0	102319.0	514221.0	4619900.0	16059302.0	83762467.0	13146450.0	5522465.0	1864329.0	580691.0	232703.0	89176.0	15863.0	8017731.0	42255959.0	3588775.0	3870724	1341489.0	912702.0	369046.0	2030468	1247487.0	7459499	457403.0	5087.0	0.0	25533447.0	8457536.0	33231160.0	2082647.0	48896.0	2130208.0	768889.0	549.0	769437.0	172623.0	3.0	172626.0	1888448.0	45668.0	1933900.0	464510.0	535.0	465045.0	162631.0	5714.0	0.0	126395.0	513.0	0.0	122429651	118558927.0	122147702.0	125566051.0	452375.0	1905673.0	1905304.0	66892.0	124112753.0	7316.0	7005.0	472958.0	276139.0	127422.0	1556527.0	153443.0	267720.0	64985.0	0.0	143068.0	261482.0	169647.0	122923885.0	123509148.0	3094541.0	2509278.0	18220929.0	4238172.0	107797497.0	121780254.0	125969639.0	2743.0	392.0	128.0	45029.0	0.0	0.0	0.0	1015.0
16	89212906.0	1421713.0	71037.0	351332.0	3174592.0	11063147.0	59787195.0	10021998.0	4323626.0	1497548.0	454364.0	176751.0	66105.0	11173.0	5802001.0	30847424.0	2578908.0	2854856	1030561.0	651664.0	278041.0	1537140	894590.0	5433764	318933.0	3279.0	0.0	17974298.0	6261422.0	23691444.0	1484293.0	34892.0	1518254.0	562074.0	416.0	562488.0	122544.0	2.0	122546.0	1373679.0	33394.0	1406931.0	338979.0	309.0	339288.0	121283.0	3808.0	0.0	91952.0	350.0	0.0	88055711	85200855.0	87779763.0	90300517.0	334102.0	1360589.0	1360057.0	61653.0	89274030.0	5755.0	5264.0	326135.0	205698.0	96782.0	1193444.0	131872.0	209457.0	63160.0	0.0	112875.0	233410.0	143598.0	88348910.0	88774794.0	2285709.0	1859825.0	13217159.0	3073932.0	77417460.0	87560687.0	90615507.0	1170.0	159.0	2.0	17056.0	0.0	0.0	0.0	886.0
17	61654073.0	1037181.0	46118.0	228480.0	2074595.0	7280944.0	41032738.0	7332194.0	3255263.0	1177068.0	344182.0	129331.0	46122.0	7226.0	4052439.0	21658516.0	1787354.0	2020423	756988.0	446156.0	201482.0	1114392	615797.0	3807777	214068.0	2083.0	0.0	12168403.0	4460786.0	16255768.0	1020634.0	25032.0	1045033.0	394176.0	275.0	394446.0	85259.0	10.0	85269.0	963870.0	21622.0	985332.0	240249.0	232.0	240481.0	84895.0	2415.0	0.0	64643.0	236.0	0.0	60903900	58883477.0	60670831.0	62453468.0	237786.0	960490.0	960111.0	56278.0	61730764.0	4339.0	3349.0	212810.0	143823.0	70862.0	897974.0	116643.0	165703.0	60611.0	0.0	85969.0	211405.0	125481.0	61033426.0	61334589.0	1657828.0	1356665.0	9261812.0	2185082.0	53429442.0	60506172.0	62683952.0	496.0	91.0	0.0	6087.0	0.0	0.0	0.0	719.0
18	41335386.0	735754.0	29069.0	143178.0	1301197.0	4623161.0	27279391.0	5214383.0	2385604.0	893947.0	253004.0	89296.0	31793.0	5078.0	2746119.0	14791749.0	1197690.0	1411722	550345.0	299128.0	148566.0	804732	413683.0	2609412	141211.0	1489.0	0.0	7967482.0	3090893.0	10808044.0	676676.0	17348.0	693588.0	269657.0	183.0	269840.0	57656.0	12.0	57668.0	653762.0	15217.0	668916.0	164306.0	186.0	164492.0	59101.0	1602.0	0.0	42801.0	183.0	0.0	40873450	39461728.0	40659418.0	41900469.0	170671.0	669682.0	669388.0	51102.0	41401458.0	2909.0	2092.0	138052.0	96812.0	51221.0	681141.0	107401.0	132521.0	55171.0	0.0	66170.0	192119.0	107179.0	40887120.0	41092543.0	1184020.0	978597.0	6333483.0	1526889.0	35737657.0	40544251.0	42068194.0	238.0	40.0	0.0	1943.0	0.0	0.0	0.0	765.0
19	27104653.0	511543.0	18562.0	88845.0	793289.0	2849868.0	17729760.0	3619402.0	1692536.0	668880.0	184658.0	63237.0	21389.0	3368.0	1841953.0	9886436.0	786620.0	967241	388476.0	196367.0	110027.0	569793	272371.0	1753861	92441.0	961.0	0.0	5098978.0	2094133.0	7030001.0	438935.0	11416.0	450152.0	178952.0	92.0	179042.0	37306.0	10.0	37316.0	437524.0	10457.0	447931.0	110244.0	149.0	110393.0	39147.0	959.0	0.0	29360.0	134.0	0.0	26829576	25862335.0	26648955.0	27494372.0	121824.0	473668.0	473472.0	44271.0	27142528.0	1830.0	941.0	85265.0	63728.0	37263.0	524987.0	97159.0	107872.0	50109.0	0.0	51198.0	176821.0	97504.0	26769480.0	26905643.0	846716.0	710553.0	4283067.0	1069169.0	23333129.0	26547027.0	27614538.0	48.0	41.0	0.0	714.0	0.0	0.0	0.0	896.0
20	17532792.0	352789.0	11039.0	51638.0	474654.0	1725218.0	11354533.0	2473105.0	1189849.0	489900.0	132815.0	44530.0	13719.0	2386.0	1220438.0	6531048.0	509957.0	659659	270902.0	128959.0	84076.0	403100	175722.0	1169616	58636.0	417.0	0.0	3199653.0	1405437.0	4500351.0	281967.0	7955.0	289736.0	117296.0	59.0	117350.0	24350.0	13.0	24363.0	286123.0	7006.0	293092.0	73083.0	68.0	73151.0	26182.0	673.0	0.0	19008.0	37.0	0.0	17375624	16715965.0	17225922.0	17797240.0	88341.0	338561.0	338502.0	38806.0	17547020.0	1547.0	715.0	51327.0	39292.0	26775.0	411769.0	89100.0	88038.0	45675.0	0.0	41167.0	164574.0	87666.0	17269995.0	17359925.0	615586.0	525656.0	2879615.0	756056.0	15005966.0	17129525.0	17884293.0	25.0	19.0	0.0	316.0	0.0	0.0	0.0	947.0
21	11260497.0	240667.0	6696.0	30585.0	279255.0	1020439.0	7217639.0	1673126.0	829720.0	358605.0	94036.0	30151.0	9300.0	1345.0	809872.0	4283525.0	326530.0	452411	189493.0	83611.0	65948.0	287466	113359.0	778941	36811.0	280.0	0.0	1997989.0	939061.0	2870465.0	179116.0	5174.0	184180.0	76229.0	58.0	76285.0	15643.0	5.0	15648.0	185014.0	4801.0	189792.0	47884.0	54.0	47938.0	17166.0	379.0	0.0	12315.0	64.0	0.0	11174634	10722223.0	11048753.0	11436420.0	64744.0	243597.0	243495.0	33471.0	11257567.0	1177.0	409.0	29833.0	22889.0	19867.0	327744.0	78705.0	73679.0	40257.0	0.0	33197.0	150871.0	81633.0	11048415.0	11108823.0	452749.0	392341.0	1938734.0	542186.0	9562430.0	10958978.0	11500100.0	5.0	0.0	0.0	242.0	0.0	0.0	0.0	817.0
22	7251424.0	164996.0	3852.0	17910.0	165350.0	599284.0	4590025.0	1135102.0	580905.0	261563.0	66543.0	20760.0	6506.0	944.0	543357.0	2826395.0	210142.0	314725	134592.0	55328.0	52314.0	208885	72491.0	524867	22992.0	222.0	0.0	1250674.0	628316.0	1835577.0	114226.0	3550.0	117679.0	49493.0	73.0	49566.0	10433.0	8.0	10441.0	120243.0	3034.0	123265.0	31022.0	66.0	31088.0	11618.0	240.0	0.0	7731.0	49.0	0.0	7206278	6891553.0	7101695.0	7367060.0	49360.0	181363.0	181296.0	28446.0	7235057.0	691.0	323.0	17856.0	13025.0	14307.0	268608.0	70324.0	62928.0	34374.0	0.0	26719.0	138527.0	75074.0	7080354.0	7118999.0	336066.0	297421.0	1326105.0	394930.0	6090315.0	7021490.0	7415339.0	31.0	0.0	0.0	139.0	0.0	0.0	0.0	911.0
